ZONEID,TIMESTAMP,TARGETVAR,U10,V10,U100,V100
9,20120101 1:00,0,1.90325425549531,-1.4950017409841,2.51672299053432,-2.07806299655864
9,20120101 2:00,0,2.17329623340358,-0.643641033611804,2.83710904358824,-1.00691367375165
9,20120101 3:00,0,2.31274414002834,0.136595492604331,3.03409552143765,-0.0154904018067564
9,20120101 4:00,0,2.21756541010985,0.79715600142596,2.9418288665829,0.823531371551426
9,20120101 5:00,0,1.90059810489293,1.28565561691172,2.55917697282945,1.47110215202309
9,20120101 6:00,0,1.2985373016876,2.22432445085296,1.78538238886353,2.76732842114142
9,20120101 7:00,0,0.13957025551733,3.82568326011752,0.122884442186195,5.80668072747578
9,20120101 8:00,0,-0.54438852459461,3.94195213110933,-1.04488309747854,6.40760905642269
9,20120101 9:00,0,-0.624515734432967,2.72773033185049,-1.62225725669233,5.7649194627385
9,20120101 10:00,0.224706034371366,-0.789639763547371,2.29204148560644,-2.62020886717654,5.64939804210159
9,20120101 11:00,0.296033079209201,-1.90212417417605,1.30865385512988,-5.32764083141137,3.1019608931272
9,20120101 12:00,0.212301330921308,-2.12347005770742,0.121689227092559,-5.63217739774178,0.302871447554105
9,20120101 13:00,0.194211138389973,-1.96542909686602,-0.428139023641627,-5.30103633583975,-0.959728868139397
9,20120101 14:00,0.0949735107895076,-1.81668466313294,-0.943044023748236,-5.04631244206897,-2.14314548705831
9,20120101 15:00,0,-1.68122098241174,-1.25522381289476,-4.77007853060198,-2.91708476991682
9,20120101 16:00,0,-1.41250707980465,-1.51118568639688,-4.14289169882858,-3.91393158273669
9,20120101 17:00,0,-0.829924714350081,-2.0835862820489,-2.1300068849421,-5.96728415800113
9,20120101 18:00,0,-0.275674621987524,-2.87234067427176,-0.17146316839338,-7.80911863914165
9,20120101 19:00,0,0.33302655772375,-3.72497906154507,1.2787648668083,-8.82440549093642
9,20120101 20:00,0,0.930217751491392,-4.14107681597365,2.44936267195938,-9.07063424666016
9,20120101 21:00,0,1.16971399747234,-4.37787349096064,2.6191786011399,-8.55322844718782
9,20120101 22:00,0,1.05682759687134,-4.48093966964203,2.39898394630249,-8.4008269486011
9,20120101 23:00,0,1.44019866714767,-5.15640644397543,2.38483261887078,-7.8573881529289
9,20120102 0:00,0,1.83596510690177,-5.29184051348238,2.86597775154893,-7.7798315184168
9,20120102 1:00,0,2.80510330124522,-5.966047239575,4.22654896051111,-8.60275052437212
9,20120102 2:00,0,3.56962870321821,-5.63026073849836,5.27713705788196,-8.06472265999595
9,20120102 3:00,0,3.80312108473275,-5.19974353686611,5.57604698499388,-7.44799818262148
9,20120102 4:00,0,3.84163111293394,-4.8944061895395,5.69208827385536,-7.06789889535075
9,20120102 5:00,0,3.68353731295013,-4.59245208151844,5.5812273996752,-6.75685990111936
9,20120102 6:00,0,3.30654440529643,-3.85702043747277,5.6304413391477,-6.36765964499849
9,20120102 7:00,0,1.39360942549233,-2.39419234273213,3.50698936127635,-5.29749277844331
9,20120102 8:00,0,2.18245695053975,-1.59236462731488,5.45275311557856,-3.76210579831311
9,20120102 9:00,0,3.0008963919944,0.94929390098557,7.28610187129623,2.20491766072843
9,20120102 10:00,0,1.73695672955974,1.77142105223617,4.62388676656804,4.16216131461825
9,20120102 11:00,0,1.53994753265684,2.38505608128175,3.66551005052461,5.26070178994153
9,20120102 12:00,0,0.922165606566257,1.74224061322573,2.54602243789226,4.3688068426274
9,20120102 13:00,0,1.04174937834888,1.68387973520485,2.36108163376929,3.86718285365181
9,20120102 14:00,0,1.16984589320756,1.61917528348606,2.11086760466174,3.04434819937702
9,20120102 15:00,0,0.518012994812775,1.24997929426704,0.899686652170101,1.88798980429988
9,20120102 16:00,0,1.0145896742491,0.666370514058282,1.02194443864915,1.46613313054026
9,20120102 17:00,0,1.38671815728791,0.530618036922767,1.20274091102708,1.63798083647534
9,20120102 18:00,0,1.00486082501933,0.840607338294519,0.51270967547581,1.90779779532667
9,20120102 19:00,0,0.446262731743199,0.580097911766553,-0.260208194976509,1.46720383275793
9,20120102 20:00,0,0.303572943039864,0.333967252287208,-0.0540276906601398,1.32747719335277
9,20120102 21:00,0,-1.29601201782196,-0.482662135091856,-2.15727605127436,0.409350041705882
9,20120102 22:00,0,-1.18858930757655,-1.13351279649858,-2.3515416018237,-1.43118707045856
9,20120102 23:00,0,-0.103822618456876,0.202866729196835,-0.236896328910588,0.124543251807255
9,20120103 0:00,0.000387646982814317,-1.11643367578907,0.566142049631126,-1.4838221427033,0.642763125156637
9,20120103 1:00,0,-2.14064782940572,-1.80122173543565,-2.78387945910164,-2.37232845460014
9,20120103 2:00,0,-0.877545504357321,-2.14790755166798,-0.999135387772769,-2.93424965786555
9,20120103 3:00,0.000387646982814317,0.632053623001839,-1.46856113553635,1.07624684853139,-1.9432349287603
9,20120103 4:00,0,3.8039558716045,-1.28754818723805,5.13530510403586,-1.79674185242262
9,20120103 5:00,0.0133092130766249,5.1108540121578,-1.44445529496393,7.22291483595387,-2.05802427962191
9,20120103 6:00,0.0593099883705905,5.2999899233648,-1.19594599306288,7.65040689414568,-1.74918626420853
9,20120103 7:00,0.149114872722574,4.64460298514545,0.305628730593241,6.98871126611941,0.301170188562463
9,20120103 8:00,0.173148985657062,2.04282148528357,1.22121238433452,4.13359104028606,2.01481121213939
9,20120103 9:00,0.000387646982814317,0.508805221846457,1.78528905372898,1.47034843793155,3.84925436209925
9,20120103 10:00,0.00439333247189559,0.0499180930163554,1.90055880046616,0.0481966403825376,4.68885647125847
9,20120103 11:00,0.00167980359219537,-0.650427381473504,1.99829702678703,-0.19870471335861,2.32255599563981
9,20120103 12:00,0.0200284274454064,0.334784680592474,1.05334807634845,1.29257946323792,0.704572764447558
9,20120103 13:00,0.0532368523064995,2.04785994193458,1.06342870058782,5.02666850838975,2.55049484949358
9,20120103 14:00,0.419434035405091,3.48924611771088,2.16221674267944,6.8147045977685,4.08156614360489
9,20120103 15:00,0.771805142783305,5.0003955394242,2.11531992556584,8.43908036123883,3.47646227977725
9,20120103 16:00,0.842098462333634,4.44073927757397,2.11356677352421,7.30098269256535,3.45678410534383
9,20120103 17:00,0.706938880992376,4.03727517190494,2.72234881998023,6.28280853856615,4.21494043698696
9,20120103 18:00,0.850885127277426,4.2140087282787,3.67606353062697,6.47515645033782,5.62192990897643
9,20120103 19:00,0.698539863031399,3.14934408056224,4.37688605926857,4.9326108498217,6.72062798150901
9,20120103 20:00,0.635094973510789,2.40869095286433,4.26073973651058,3.6962229279446,6.42162905331233
9,20120103 21:00,0.689365551104793,2.11568531992889,4.97909378556849,3.11071400335845,7.25576500290672
9,20120103 22:00,0.619072231554464,1.7912862263218,5.21839903925099,2.5882237100129,7.4055377749833
9,20120103 23:00,0.841193952707068,1.75795489770745,5.30780979337412,2.45560241143194,7.36180849846459
9,20120104 0:00,0.820648662617909,1.55099060142766,5.14958782161701,2.15038530937859,7.03985170009559
9,20120104 1:00,0.844811991213334,1.58434173539221,5.7586747169451,2.18058492345226,7.83188741774273
9,20120104 2:00,0.750226127406641,1.10754204053967,5.8701014958153,1.56063641632023,7.95776971509637
9,20120104 3:00,0,0.717031852752205,5.6073483928026,1.06325942775516,7.54667583581589
9,20120104 4:00,0,0.582580760348502,5.32367235751296,0.853064468229182,7.11916252644581
9,20120104 5:00,0,0.679706624114759,5.09352010246664,0.972090529647505,6.82239653075221
9,20120104 6:00,0,0.505923570351168,4.890129737542,0.741635814986497,6.65151283241225
9,20120104 7:00,0,0.326923011509224,4.69257833046208,0.480284973744563,6.3857613157768
9,20120104 8:00,0,0.158357462823985,4.67311513764632,0.219947120259381,6.44353338461059
9,20120104 9:00,0,-0.264661795067067,4.61521213901945,-0.387339039913253,6.61684959111198
9,20120104 10:00,0,-0.589351149558395,3.37005437863147,-1.16987208200393,6.26109527250387
9,20120104 11:00,0,-0.633097922907659,2.79686335020747,-1.45198917225927,5.73506538259616
9,20120104 12:00,0,-0.638315427986012,2.2445952540604,-1.6652230950555,5.12268145295794
9,20120104 13:00,0,-0.745073608819997,1.73319986282641,-2.12208057335051,4.3442788413026
9,20120104 14:00,0,-0.824540224628752,1.5035341876005,-2.38292492071407,3.61635077399678
9,20120104 15:00,0,-0.904006840437507,1.65388735210221,-2.36469114109254,3.34938300328062
9,20120104 16:00,0,-0.974643832267512,1.70449165342317,-2.4198989738355,3.2520826768237
9,20120104 17:00,0,-0.824138878084264,1.99157374745557,-2.03901557729687,3.13349790395433
9,20120104 18:00,0,-0.772365173845226,2.15068534872437,-1.8308465932844,3.10430780601726
9,20120104 19:00,0,-0.823336184995286,2.12976241644744,-1.82679464225739,2.94923541072654
9,20120104 20:00,0,-0.322857044017923,1.31814727603042,-1.51935285808326,2.98997992243038
9,20120104 21:00,0,-0.614234635316692,1.63880337767,-0.950053738788813,2.33198646476547
9,20120104 22:00,0,-0.61182655604976,2.18182645722958,-0.79202764873555,2.85862448171354
9,20120104 23:00,0,-0.321653004384457,2.45187825754819,-0.378728643980864,3.18640495646528
9,20120105 0:00,0.0379894043158031,-0.0752262260684171,2.53556998665594,-0.0535595740635735,3.27154274211508
9,20120105 1:00,0.0810182194081922,0.983843915940874,3.21089619022751,1.33967712920066,4.16346358452538
9,20120105 2:00,0.123400956195891,0.936724202075141,3.60186421383856,1.28063158587083,4.69149153777532
9,20120105 3:00,0.092906060214498,1.14433086217664,4.00765566962443,1.57231656992021,5.2309116798764
9,20120105 4:00,0.299780333376405,1.19984814881052,4.50979943454667,1.6809603696471,5.95146762471047
9,20120105 5:00,0.443080501356764,1.20031468063098,4.97766401256462,1.69217902287977,6.65379606738272
9,20120105 6:00,0.735495542059697,1.32114642212825,5.29127224951329,1.86931565286926,7.18467206784545
9,20120105 7:00,0.64388163845458,1.31741416756463,5.25467690133169,1.88112476153523,7.24618988764156
9,20120105 8:00,0.690270060731361,1.11773854841083,4.59966649210655,1.59829660898533,6.45158471527514
9,20120105 9:00,0.546582245768187,0.909198824668425,3.68061369726732,1.49614781902472,5.84210261173961
9,20120105 10:00,0.342550717146919,0.338163876434187,2.93527299822684,0.702575716671768,6.41228166373874
9,20120105 11:00,0.310117586251454,-0.0985099075096407,2.71245828334898,-0.238610244005768,6.18386827727355
9,20120105 12:00,0.231942111383899,-0.268794021974916,1.96063233273201,-0.804857004538865,5.11755940080764
9,20120105 13:00,0.269543868716888,-0.319179458583819,1.79664811429799,-1.00029775296061,4.63510020296222
9,20120105 14:00,0.248610931644915,-0.375629808858609,1.79850104331985,-1.20636669918173,4.36168767053507
9,20120105 15:00,0.194211138389973,-0.55524455973294,1.60070087023701,-1.61200958185768,3.89916480317913
9,20120105 16:00,0.250032303915234,-0.692404914946066,1.45524594202153,-1.92022731803941,3.40645263536769
9,20120105 17:00,0.127277426024034,-0.865954752154511,1.62200955398832,-2.14873357072586,3.34151715891624
9,20120105 18:00,0.197053882930611,-1.39686796382981,1.79340548850975,-2.68545755959404,3.19455792273664
9,20120105 19:00,0.213981134513503,-1.75469787011711,1.41031241324158,-3.20623925176317,2.6887447377464
9,20120105 20:00,0.0832148856441401,-1.24804431310536,0.67747898509861,-3.4430118805158,2.13964123512186
9,20120105 21:00,0.142654089675669,-1.96790291206404,1.1221819503434,-2.88680286234877,1.62015742351027
9,20120105 22:00,0.0699056725675151,-2.48621976458711,1.15924053078046,-3.34971992205466,1.49541295559038
9,20120105 23:00,0.152991342550717,-2.57392774683224,0.974410860850599,-3.40286091105151,1.22427886093345
9,20120106 0:00,0.0602144979971572,-2.70922197476356,0.728897765455039,-3.56641706607515,0.887070070939955
