ZONEID,TIMESTAMP,TARGETVAR,U10,V10,U100,V100
2,20120101 1:00,0.59627268732559,-0.171642056727779,-5.46603087331994,-0.112593646277466,-7.10134655495779
2,20120101 2:00,0.411180160893211,-0.0888586962870463,-4.64320501707017,-0.0141004073527613,-5.89677812662649
2,20120101 3:00,0.167242796345615,-0.24601427359432,-3.61339501685695,-0.22523821263388,-4.48936926957123
2,20120101 4:00,0.0373261661981498,-0.680737588849936,-2.91961483060909,-0.772045504595169,-3.59882385790082
2,20120101 5:00,0.0512063381443063,-1.26110649546919,-2.61978594717232,-1.48753661954244,-3.24466663876514
2,20120101 6:00,0.042144441145384,-1.95082026855295,-2.53460728710506,-2.34454100880682,-3.19531241680289
2,20120101 7:00,0.210377417791448,-3.06286198741457,-2.41067233670719,-3.79816536259211,-3.14975467345313
2,20120101 8:00,0.455914985863797,-4.95979620927843,-1.83486459465249,-6.60295845955711,-2.56563932121863
2,20120101 9:00,0.531133134216833,-5.78984327252107,-0.67302767133501,-8.74263916723172,-1.10616447176364
2,20120101 10:00,0.403347154410182,-4.35330848840247,-0.569535599353285,-8.27621141508254,-1.21734705970057
2,20120101 11:00,0.494151763082635,-3.24746445427973,-1.13980672850362,-7.30260008778087,-2.58896054698101
2,20120101 12:00,0.549645909160755,-2.66222593822278,-2.08060502894654,-6.38049959233062,-4.67376965932028
2,20120101 13:00,0.482897325093077,-2.2306014653366,-3.25010803167007,-5.22009074293037,-6.88006608725893
2,20120101 14:00,0.68935823607877,-2.26468873140044,-3.53204939649271,-5.00329240667657,-7.27218809251941
2,20120101 15:00,0.679261956264153,-2.18810305569858,-3.78290055039081,-4.52271332709568,-7.77386562345433
2,20120101 16:00,0.698782607959662,-1.96852793923546,-5.13085284595525,-3.78571219445221,-9.63034366495727
2,20120101 17:00,0.688120518128708,-0.799821674189814,-5.66279357807531,-1.64829569916667,-10.366318161691
2,20120101 18:00,0.669103792928193,-0.00873148644868937,-5.45453175421085,-0.170897115296112,-10.1336482581547
2,20120101 19:00,0.670765882350447,1.68013760489568,-4.84252308162757,2.69842603475748,-9.21164630940943
2,20120101 20:00,0.669819904565242,2.71957787395901,-4.03204813108755,5.25528787511891,-7.5276368677306
2,20120101 21:00,0.678422075208256,2.7957208578938,-3.85104347844462,4.79961513181784,-6.63763381014768
2,20120101 22:00,0.712945690260348,4.36949008980186,-2.88213622017949,6.25040922011678,-4.13033086364808
2,20120101 23:00,0.736135288538479,4.0255185867941,-1.95539239864766,5.38548008749065,-2.61445118909338
2,20120102 0:00,0.74944080996525,3.90289296731772,-0.675157137836692,5.0367913795733,-0.91254406252714
2,20120102 1:00,0.517385576944892,5.29933702252824,-3.44172781271553,6.94419450232939,-4.5897586125674
2,20120102 2:00,0.358196813915493,5.70065205325638,-0.336759940039667,7.34412251572697,-0.455777350166641
2,20120102 3:00,0.214541465811055,4.75735904668631,2.10086397961488,6.04798276246175,2.71296586301001
2,20120102 4:00,0.0963566738866762,4.0872845559857,0.790281653624344,5.07665500971504,1.25841690031344
2,20120102 5:00,0.572234344914993,4.34104537339561,2.25818460732332,5.5516990359917,3.06094408375081
2,20120102 6:00,0.534377734276943,4.47360094415127,4.47843540159576,6.07025854559141,6.01233474674166
2,20120102 7:00,0.517332525610038,4.29726555186164,5.60547699525978,6.02208068905517,7.68530696184168
2,20120102 8:00,0.58449664064686,3.07913255455049,5.26884468435675,4.47883515549119,7.37801542537211
2,20120102 9:00,0.382659507600923,1.96842226748475,4.27078908921714,3.0878938135579,6.29285872776964
2,20120102 10:00,0.197611195564587,1.62912865059642,3.07100785048363,2.82524678921519,4.90629935589474
2,20120102 11:00,0.188390163570383,-0.293940547155355,1.39968763353798,0.319998249330862,3.05184311490067
2,20120102 12:00,0.246306721539613,-2.05729447005169,0.665101799318697,-3.29075078354626,1.51966824142346
2,20120102 13:00,0.171442209941657,-1.52626144959325,0.23712202716561,-2.91879700942778,0.762146422426174
2,20120102 14:00,0.106346864100465,-0.427306855346825,-0.0918979952999065,-1.26831689196057,0.456996290391931
2,20120102 15:00,0.123745700017811,0.238308579456804,-0.709339168564243,-0.549275334193931,-0.541433527579762
2,20120102 16:00,0.103084580658098,0.565846503525824,-0.81506539686293,-0.166442689244693,-0.91992676152399
2,20120102 17:00,0.15703158880328,1.05066749014284,-0.684387778685752,1.2933981679501,-1.18171345374284
2,20120102 18:00,0.234875479429474,1.43738924702631,-0.956738542783172,2.89880867768987,-1.57733792316969
2,20120102 19:00,0.104746664139953,1.52940794599125,-0.866236891359495,2.36056359230116,-1.27165244002662
2,20120102 20:00,0.0800983103858539,0.916085075797649,-0.671277726376715,1.30634920465339,-0.672594549243603
2,20120102 21:00,0.0758900539106018,0.169395897412579,-0.401041486845269,0.135057445207887,-0.236283395545518
2,20120102 22:00,0.0643261923739276,-0.83835073530473,-0.916985480942865,-1.3869483881627,-1.27058173780895
2,20120102 23:00,0.0570589947191556,0.276818607657988,-1.14916027828678,0.380091059634125,-1.60464082972013
2,20120103 0:00,0.0485275516647742,0.341677602523141,-0.720334696307306,0.526696795115362,-0.948300370292087
2,20120103 1:00,0.0527446510192353,-2.41001147344028,1.5994549373162,-2.95788612745254,1.92953912292791
2,20120103 2:00,0.0753419225242027,-2.01468641313056,2.04957672400471,-2.39871334726545,2.49036709428035
2,20120103 3:00,0.0583143972395561,-1.29496225921376,2.94675228130888,-1.47506714012713,3.59726440616019
2,20120103 4:00,0.0384047527171698,-0.314788653798785,3.60330772089932,-0.190709812380325,4.41500187706005
2,20120103 5:00,0.0552024094775021,0.0262761041154802,3.81938371003022,0.251361182889539,4.69158955104089
2,20120103 6:00,0.199379368647271,-0.774450929805964,4.43780809271522,-0.764461529645468,5.57328108884937
2,20120103 7:00,0.426563280137861,-1.2775214477295,5.8845968150704,-1.6486035201852,7.73296073291713
2,20120103 8:00,0.300801869387754,-0.0179072849779587,6.26459252009371,0.167649866763969,8.60645303137835
2,20120103 9:00,0.228907887998427,0.0917760405785606,5.13380945324234,0.368933256099609,7.12512378930707
2,20120103 10:00,0.21692850143301,0.0805364065109313,5.12811170910704,0.375517292199373,7.38531298459339
2,20120103 11:00,0.412232236595803,0.465009406341557,6.07875840368092,0.97137255922801,8.95136769991967
2,20120103 12:00,0.62695051246784,1.14558862781593,6.62530355265908,1.96932431663509,9.75598638786393
2,20120103 13:00,0.69476000798884,1.75330401464498,6.75021563562522,2.71332039590841,9.8959200727238
2,20120103 14:00,0.688394586792107,1.65796091186441,6.51792299010924,2.47347336655987,9.58325574561503
2,20120103 15:00,0.671667652868087,1.1731063526022,6.57709187151426,1.80143139609111,9.64611658061067
2,20120103 16:00,0.672861170679064,0.707242899178393,6.54115225466084,1.095058380245,9.6723541465219
2,20120103 17:00,0.632644036423566,0.492527131127821,6.61566121643012,0.783257242091897,9.68875262521641
2,20120103 18:00,0.608658746535904,0.0673589045006076,6.38643658698699,0.140373145779233,9.32361316628519
2,20120103 19:00,0.617163669269218,-0.273318279825118,6.00863232201572,-0.387760607080403,8.94207522865945
2,20120103 20:00,0.605334580760273,-0.603530977260293,5.88985627119529,-0.923418972625484,8.95191431587616
2,20120103 21:00,0.657787478545771,-1.04148913230929,6.59593825596178,-1.47459685183429,9.36078305132609
2,20120103 22:00,0.685618544086316,-1.32713086706249,6.73882014735463,-1.81273413438646,9.23998092494316
2,20120103 23:00,0.682144083818452,-1.42131124907745,6.64195849705457,-1.88892083782658,8.89506625640184
2,20120104 0:00,0.659131287284741,-1.53176972181105,6.60382744014912,-1.98062705493044,8.71140329502326
2,20120104 1:00,0.661845434588389,-1.33344764304038,5.3995788094944,-1.65610620524474,6.90875057048273
2,20120104 2:00,0.670836607562919,-1.35672574262072,5.28912519026499,-1.67028803383926,6.71475804460925
2,20120104 3:00,0.609268767384045,-1.2371244723631,5.39519959111086,-1.50010609070498,6.83577532564004
2,20120104 4:00,0.561360071130063,-1.08461278545741,5.62973106454072,-1.30713192304378,7.15808265702858
2,20120104 5:00,0.635862109034129,-1.2407365912635,5.77667817029967,-1.5310022172859,7.38917093236376
2,20120104 6:00,0.614882724436171,-1.47953778523425,5.98834039217101,-1.87237909131122,7.72972207496297
2,20120104 7:00,0.584673457836321,-1.67900701784512,6.10414638942476,-2.18589880202587,7.98939232119487
2,20120104 8:00,0.676547811336665,-1.74803862349717,5.94552136797635,-2.34696385534938,7.90364640850471
2,20120104 9:00,0.669890639282355,-1.842355061452,5.70125829813862,-2.57437960674014,7.81485986061277
2,20120104 10:00,0.666548779431747,-1.58147980753437,4.85996178867758,-2.55057439445647,7.44329423895542
